,Adj Close,close,high,low,open,vol,pct_change,vwap
2016-04-28,,,,,,,,95.37
2016-04-29,,,,,,,,95.95
2016-05-02,,,,,,,,96.32
2016-05-03,,,,,,,,96.02
2016-05-04,,,,,,,,95.69
2016-05-05,,,,,,,,96.24
2016-05-06,,,,,,,,96.96
2016-05-09,,,,,,,,98.01
2016-05-10,,,,,,,,98.63
2016-05-11,,,,,,,,98.23
2016-05-12,,,,,,,,98.27
2016-05-13,,,,,,,,97.85
2016-05-16,,,,,,,,97.99
2016-05-17,,,,,,,,97.05
2016-05-18,,,,,,,,95.14
2016-05-19,,,,,,,,95.22
2016-05-20,,,,,,,,95.46
2016-05-23,,,,,,,,95.51
2016-05-24,,,,,,,,96.05
2016-05-25,,,,,,,,96.68
2016-05-26,,,,,,,,96.84
2016-05-27,,,,,,,,98.2
2016-05-31,,,,,,,,98.04
2016-06-01,,,,,,,,97.38
2016-06-02,,,,,,,,97.04
2016-06-03,,,,,,,,97.26
2016-06-06,,,,,,,,98.06
2016-06-07,,,,,,,,97.79
2016-06-08,,,,,,,,100.31
2016-06-09,,,,,,,,99.36
2016-06-10,,,,,,,,98.13
2016-06-13,,,,,,,,97.79
2016-06-14,,,,,,,,97.62
2016-06-15,,,,,,,,98.01
2016-06-16,,,,,,,,97.38
2016-06-17,,,,,,,,96.94
2016-06-20,,,,,,,,97.95
2016-06-21,,,,,,,,97.81
2016-06-22,,,,,,,,97.06
2016-06-23,,,,,,,,97.64
2016-06-24,,,,,,,,94.46
2016-06-27,,,,,,,,93.72
2016-06-28,,,,,,,,94.26
2016-06-29,,,,,,,,95.77
2016-06-30,,,,,,,,98.95
2016-07-01,,,,,,,,99.42
2016-07-05,,,,,,,,98.54
2016-07-06,,,,,,,,96.94
2016-07-07,,,,,,,,97.31
2016-07-08,,,,,,,,97.78
2016-07-11,,,,,,,,98.66
2016-07-12,,,,,,,,98.55
2016-07-13,,,,,,,,97.88
2016-07-14,,,,,,,,98.36
2016-07-15,,,,,,,,98.55
2016-07-18,,,,,,,,98.12
2016-07-19,,,,,,,,98.02
2016-07-20,,,,,,,,98.56
2016-07-21,,,,,,,,98.26
2016-07-22,,,,,,,,99.64
2016-07-25,,,,,,,,98.58
2016-07-26,,,,,,,,98.12
2016-07-27,,,,,,,,96.66
2016-07-28,,,,,,,,97.67
2016-07-29,,,,,,,,98.09
2016-08-01,,,,,,,,97.76
2016-08-02,,,,,,,,96.93
2016-08-03,,,,,,,,96.69
2016-08-04,,,,,,,,96.82
2016-08-05,,,,,,,,97.51
2016-08-08,,,,,,,,97.08
2016-08-09,,,,,,,,97.27
2016-08-10,,,,,,,,98.26
2016-08-11,,,,,,,,98.07
2016-08-12,,,,,,,,97.9
2016-08-15,,,,,,,,97.91
2016-08-16,,,,,,,,99.38
2016-08-17,,,,,,,,99.55
2016-08-18,,,,,,,,99.57
2016-08-19,,,,,,,,50.19
2016-08-22,,,,,,,,50.28
2016-08-23,,,,,,,,50.3
2016-08-24,,,,,,,,50.63
2016-08-25,,,,,,,,51.09
2016-08-26,,,,,,,,50.79
2016-08-29,,,,,,,,50.89
2016-08-30,,,,,,,,50.35
2016-08-31,,,,,,,,48.34
2016-09-01,,,,,,,,47.84
2016-09-02,,,,,,,,48.17
2016-09-06,,,,,,,,47.71
2016-09-07,,,,,,,,47.04
2016-09-08,,,,,,,,46.82
2016-09-09,,,,,,,,45.88
2016-09-12,,,,,,,,46.07
2016-09-13,,,,,,,,45.7
2016-09-14,,,,,,,,45.47
2016-09-15,,,,,,,,45.66
2016-09-16,,,,,,,,45.98
2016-09-19,,,,,,,,46.57
2016-09-20,,,,,,,,46.75
2016-09-21,,,,,,,,46.64
2016-09-22,,,,,,,,47.51
2016-09-23,,,,,,,,47.53
2016-09-26,,,,,,,,47.03
2016-09-27,,,,,,,,47.07
2016-09-28,,,,,,,,47.11
2016-09-29,,,,,,,,47.23
2016-09-30,,,,,,,,47.44
2016-10-03,,,,,,,,47.26
2016-10-04,,,,,,,,46.87
2016-10-05,,,,,,,,46.63
2016-10-06,,,,,,,,46.61
2016-10-07,,,,,,,,46.49
2016-10-10,,,,,,,,46.65
2016-10-11,,,,,,,,46.46
2016-10-12,,,,,,,,45.97
2016-10-13,,,,,,,,45.99
2016-10-14,,,,,,,,45.45
2016-10-17,,,,,,,,44.96
2016-10-18,,,,,,,,45.5
2016-10-19,,,,,,,,45.12
2016-10-20,,,,,,,,44.79
2016-10-21,,,,,,,,44.86
2016-10-24,,,,,,,,45.33
2016-10-25,,,,,,,,45.53
2016-10-26,,,,,,,,45.43
2016-10-27,,,,,,,,45.55
2016-10-28,,,,,,,,46.05
2016-10-31,,,,,,,,46.18
2016-11-01,,,,,,,,45.83
2016-11-02,,,,,,,,46.08
2016-11-03,,,,,,,,45.95
2016-11-04,,,,,,,,46.17
2016-11-07,,,,,,,,46.84
2016-11-08,,,,,,,,47.03
2016-11-09,,,,,,,,45.61
2016-11-10,,,,,,,,45.01
2016-11-11,,,,,,,,45.35
2016-11-14,,,,,,,,45.17
2016-11-15,,,,,,,,45.4
2016-11-16,,,,,,,,45.58
2016-11-17,,,,,,,,45.76
2016-11-18,,,,,,,,45.99
2016-11-21,,,,,,,,46.61
2016-11-22,,,,,,,,46.54
2016-11-23,,,,,,,,45.89
2016-11-25,,,,,,,,46.45
2016-11-28,,,,,,,,46.69
2016-11-29,,,,,,,,46.91
2016-11-30,,,,,,,,45.65
2016-12-01,,,,,,,,44.73
2016-12-02,,,,,,,,44.93
2016-12-05,,,,,,,,45.06
2016-12-06,,,,,,,,44.86
2016-12-07,,,,,,,,44.2
2016-12-08,,,,,,,,45.31
2016-12-09,,,,,,,,45.96
2016-12-12,,,,,,,,45.35
2016-12-13,,,,,,,,45.61
2016-12-14,,,,,,,,45.07
2016-12-15,,,,,,,,44.94
2016-12-16,,,,,,,,45.36
2016-12-19,,,,,,,,45.37
2016-12-20,,,,,,,,45.29
2016-12-21,,,,,,,,45.43
2016-12-22,,,,,,,,44.79
2016-12-23,,,,,,,,44.9
2016-12-27,,,,,,,,44.99
2016-12-28,,,,,,,,44.95
2016-12-29,,,,,,,,45.09
2016-12-30,,,,,,,,44.94
2017-01-03,,,,,,,,44.97
2017-01-04,,,,,,,,45.58
2017-01-05,,,,,,,,45.18
2017-01-06,,,,,,,,45.07
2017-01-09,,,,,,,,44.84
2017-01-10,,,,,,,,44.56
2017-01-11,,,,,,,,44.4
2017-01-12,,,,,,,,44.08
2017-01-13,,,,,,,,43.93
2017-01-17,,,,,,,,44.48
2017-01-18,,,,,,,,44.68
2017-01-19,,,,,,,,44.64
2017-01-20,,,,,,,,44.89
2017-01-23,,,,,,,,45.33
2017-01-24,,,,,,,,45.72
2017-01-25,,,,,,,,46.02
2017-01-26,,,,,,,,45.65
2017-01-27,,,,,,,,45.46
2017-01-30,,,,,,,,45.38
2017-01-31,,,,,,,,45.57
2017-02-01,,,,,,,,45.06
2017-02-02,,,,,,,,45.19
2017-02-03,,,,,,,,45.77
2017-02-06,,,,,,,,45.46
2017-02-07,,,,,,,,45.64
2017-02-08,,,,,,,,46.15
2017-02-09,,,,,,,,46.56
2017-02-10,,,,,,,,46.98
2017-02-13,,,,,,,,46.79
2017-02-14,,,,,,,,47.01
2017-02-15,,,,,,,,47.37
2017-02-16,,,,,,,,47.61
2017-02-17,,,,,,,,48.24
2017-02-21,,,,,,,,48.26
2017-02-22,,,,,,,,48.68
2017-02-23,,,,,,,,49.02
2017-02-24,,,,,,,,48.83
2017-02-27,,,,,,,,48.72
2017-02-28,,,,,,,,48.77
2017-03-01,,,,,,,,48.83
2017-03-02,,,,,,,,48.72
2017-03-03,,,,,,,,48.81
2017-03-06,,,,,,,,48.6
2017-03-07,,,,,,,,47.08
2017-03-08,,,,,,,,46.51
2017-03-09,,,,,,,,46.24
2017-03-10,,,,,,,,46.32
2017-03-13,,,,,,,,46.25
2017-03-14,,,,,,,,46.31
2017-03-15,,,,,,,,46.68
2017-03-16,,,,,,,,46.74
2017-03-17,,,,,,,,46.9
2017-03-20,,,,,,,,46.83
2017-03-21,,,,,,,,47.35
2017-03-22,,,,,,,,47.51
2017-03-23,,,,,,,,47.56
2017-03-24,,,,,,,,47.2
2017-03-27,,,,,,,,46.77
2017-03-28,,,,,,,,46.75
2017-03-29,,,,,,,,46.69
2017-03-30,,,,,,,,46.46
2017-03-31,,,,,,,,46.33
2017-04-03,,,,,,,,46.02
2017-04-04,,,,,,,,45.74
2017-04-05,,,,,,,,45.84
2017-04-06,,,,,,,,45.69
2017-04-07,,,,,,,,45.63
2017-04-10,,,,,,,,45.92
2017-04-11,,,,,,,,45.92
2017-04-12,,,,,,,,45.99
2017-04-13,,,,,,,,45.61
2017-04-17,,,,,,,,45.79
2017-04-18,,,,,,,,46.27
2017-04-19,,,,,,,,46.32
2017-04-20,,,,,,,,46.14
2017-04-21,,,,,,,,46.16
2017-04-24,,,,,,,,46.87
2017-04-25,,,,,,,,47.21
2017-04-26,,,,,,,,47.03
2017-04-27,,,,,,,,46.86
2017-04-28,,,,,,,,47.26
2017-05-01,,,,,,,,47.33
2017-05-02,,,,,,,,47.47
2017-05-03,,,,,,,,47.45
2017-05-04,,,,,,,,48.19
2017-05-05,,,,,,,,48.82
2017-05-08,,,,,,,,49.23
2017-05-09,,,,,,,,49.45
2017-05-10,,,,,,,,49.3
2017-05-11,,,,,,,,49.34
2017-05-12,,,,,,,,49.27
2017-05-15,,,,,,,,49.41
2017-05-16,,,,,,,,50.22
2017-05-17,,,,,,,,51.99
2017-05-18,,,,,,,,52.65
2017-05-19,,,,,,,,52.98
2017-05-22,,,,,,,,55.84
2017-05-23,,,,,,,,55.85
2017-05-24,,,,,,,,53.88
2017-05-25,,,,,,,,51.8
2017-05-26,,,,,,,,51.7
2017-05-30,,,,,,,,51.46
2017-05-31,,,,,,,,51.81
2017-06-01,,,,,,,,52.35
2017-06-02,,,,,,,,52.52
2017-06-05,,,,,,,,52.19
2017-06-06,,,,,,,,52.39
2017-06-07,,,,,,,,50.72
2017-06-08,,,,,,,,49.46
2017-06-09,,,,,,,,49.17
2017-06-12,,,,,,,,49.12
2017-06-13,,,,,,,,49.3
2017-06-14,,,,,,,,49.41
2017-06-15,,,,,,,,49.6
2017-06-16,,,,,,,,49.46
2017-06-19,,,,,,,,49.3
2017-06-20,,,,,,,,49.39
2017-06-21,,,,,,,,49.06
2017-06-22,,,,,,,,48.7
2017-06-23,,,,,,,,48.91
2017-06-26,,,,,,,,48.9
2017-06-27,,,,,,,,48.71
2017-06-28,,,,,,,,49.24
2017-06-29,,,,,,,,48.75
2017-06-30,,,,,,,,48.76
2017-07-03,,,,,,,,48.4
2017-07-05,,,,,,,,48.16
2017-07-06,,,,,,,,48.28
2017-07-07,,,,,,,,48.31
2017-07-10,,,,,,,,47.54
2017-07-11,,,,,,,,47.35
2017-07-12,,,,,,,,47.77
2017-07-13,,,,,,,,47.31
2017-07-14,,,,,,,,47.48
2017-07-17,,,,,,,,47.66
2017-07-18,,,,,,,,48.13
2017-07-19,,,,,,,,47.97
2017-07-20,,,,,,,,48.12
2017-07-21,,,,,,,,48.17
2017-07-24,,,,,,,,47.98
2017-07-25,,,,,,,,48.61
2017-07-26,,,,,,,,48.87
2017-07-27,,,,,,,,50.27
2017-07-28,,,,,,,,50.17
2017-07-31,,,,,,,,49.54
2017-08-01,,,,,,,,49.26
2017-08-02,,,,,,,,48.86
2017-08-03,,,,,,,,48.63
2017-08-04,,,,,,,,48.42
2017-08-07,,,,,,,,48.84
2017-08-08,,,,,,,,48.99
2017-08-09,,,,,,,,48.58
2017-08-10,,,,,,,,48.12
2017-08-11,,,,,,,,48.46
2017-08-14,,,,,,,,49.02
2017-08-15,,,,,,,,49.2
2017-08-16,,,,,,,,50.0
2017-08-17,,,,,,,,50.55
2017-08-18,,,,,,,,50.83
2017-08-21,,,,,,,,50.91
2017-08-22,,,,,,,,50.9
2017-08-23,,,,,,,,50.63
2017-08-24,,,,,,,,50.09
2017-08-25,,,,,,,,50.39
2017-08-28,,,,,,,,50.02
2017-08-29,,,,,,,,51.08
2017-08-30,,,,,,,,52.83
2017-08-31,,,,,,,,53.01
2017-09-01,,,,,,,,53.27
2017-09-05,,,,,,,,53.49
2017-09-06,,,,,,,,53.86
2017-09-07,,,,,,,,54.25
2017-09-08,,,,,,,,54.22
2017-09-11,,,,,,,,54.66
2017-09-12,,,,,,,,54.29
2017-09-13,,,,,,,,54.24
2017-09-14,,,,,,,,54.17
2017-09-15,,,,,,,,53.98
2017-09-18,,,,,,,,54.2
2017-09-19,,,,,,,,54.22
2017-09-20,,,,,,,,54.16
2017-09-21,,,,,,,,54.02
2017-09-22,,,,,,,,54.23
2017-09-25,,,,,,,,54.27
2017-09-26,,,,,,,,54.11
2017-09-27,,,,,,,,53.47
2017-09-28,,,,,,,,54.39
2017-09-29,,,,,,,,54.28
2017-10-02,,,,,,,,53.83
2017-10-03,,,,,,,,53.97
2017-10-04,,,,,,,,54.14
2017-10-05,,,,,,,,54.5
2017-10-06,,,,,,,,54.43
2017-10-09,,,,,,,,54.39
2017-10-10,,,,,,,,54.77
2017-10-11,,,,,,,,55.21
2017-10-12,,,,,,,,55.09
2017-10-13,,,,,,,,55.25
2017-10-16,,,,,,,,55.45
2017-10-17,,,,,,,,55.76
2017-10-18,,,,,,,,55.82
2017-10-19,,,,,,,,55.74
2017-10-20,,,,,,,,55.83
2017-10-23,,,,,,,,56.16
2017-10-24,,,,,,,,55.92
2017-10-25,,,,,,,,55.54
2017-10-26,,,,,,,,56.29
2017-10-27,,,,,,,,55.68
2017-10-30,,,,,,,,55.62
2017-10-31,,,,,,,,56.95
2017-11-01,,,,,,,,55.99
2017-11-02,,,,,,,,55.83
2017-11-03,,,,,,,,55.7
2017-11-06,,,,,,,,55.26
2017-11-07,,,,,,,,55.52
2017-11-08,,,,,,,,56.32
2017-11-09,,,,,,,,56.57
2017-11-10,,,,,,,,57.11
2017-11-13,,,,,,,,58.13
2017-11-14,,,,,,,,58.85
2017-11-15,,,,,,,,57.66
2017-11-16,,,,,,,,58.38
2017-11-17,,,,,,,,58.52
2017-11-20,,,,,,,,58.91
2017-11-21,,,,,,,,58.88
2017-11-22,,,,,,,,58.61
2017-11-24,,,,,,,,58.87
2017-11-27,,,,,,,,59.22
2017-11-28,,,,,,,,59.29
2017-11-29,,,,,,,,58.97
2017-11-30,,,,,,,,59.77
2017-12-01,,,,,,,,60.42
2017-12-04,,,,,,,,61.8
2017-12-05,,,,,,,,61.83
2017-12-06,,,,,,,,65.24
2017-12-07,,,,,,,,65.94
2017-12-08,,,,,,,,66.28
2017-12-11,,,,,,,,65.8
2017-12-12,,,,,,,,65.56
2017-12-13,,,,,,,,65.4
2017-12-14,,,,,,,,65.93
2017-12-15,,,,,,,,66.41
2017-12-18,,,,,,,,67.58
2017-12-19,,,,,,,,67.8
2017-12-20,,,,,,,,67.52
2017-12-21,,,,,,,,67.46
2017-12-22,,,,,,,,67.62
2017-12-26,,,,,,,,68.38
2017-12-27,,,,,,,,68.56
2017-12-28,,,,,,,,68.67
2017-12-29,,,,,,,,68.75
2018-01-02,,,,,,,,67.74
2018-01-03,,,,,,,,68.22
2018-01-04,,,,,,,,68.28
2018-01-05,,,,,,,,67.95
2018-01-08,,,,,,,,68.51
2018-01-09,,,,,,,,67.66
2018-01-10,,,,,,,,67.69
2018-01-11,,,,,,,,66.79
2018-01-12,,,,,,,,66.13
2018-01-16,,,,,,,,66.5
2018-01-17,,,,,,,,68.25
2018-01-18,,,,,,,,67.64
2018-01-19,,,,,,,,67.69
2018-01-22,,,,,,,,67.46
2018-01-23,,,,,,,,68.5
2018-01-24,,,,,,,,68.95
2018-01-25,,,,,,,,68.83
2018-01-26,,,,,,,,69.33
2018-01-29,,,,,,,,68.79
2018-01-30,,,,,,,,68.74
2018-01-31,,,,,,,,69.26
2018-02-01,,,,,,,,68.85
2018-02-02,,,,,,,,67.39
2018-02-05,,,,,,,,65.65
2018-02-06,,,,,,,,64.36
2018-02-07,,,,,,,,65.61
2018-02-08,,,,,,,,64.09
2018-02-09,,,,,,,,64.81
2018-02-12,,,,,,,,66.35
2018-02-13,,,,,,,,66.72
2018-02-14,,,,,,,,67.04
2018-02-15,,,,,,,,68.04
2018-02-16,,,,,,,,69.27
2018-02-20,,,,,,,,68.44
2018-02-21,,,,,,,,68.34
2018-02-22,,,,,,,,67.94
2018-02-23,,,,,,,,69.04
2018-02-26,,,,,,,,68.92
2018-02-27,,,,,,,,70.06
2018-02-28,,,,,,,,70.21
2018-03-01,,,,,,,,55.19
2018-03-02,,,,,,,,55.83
2018-03-05,,,,,,,,56.52
2018-03-06,,,,,,,,55.83
2018-03-07,,,,,,,,53.17
2018-03-08,,,,,,,,53.35
2018-03-09,,,,,,,,54.67
2018-03-12,,,,,,,,54.54
2018-03-13,,,,,,,,54.61
2018-03-14,,,,,,,,54.27
2018-03-15,,,,,,,,55.26
2018-03-16,,,,,,,,55.13
2018-03-19,,,,,,,,54.6
2018-03-20,,,,,,,,55.25
2018-03-21,,,,,,,,54.93
2018-03-22,,,,,,,,54.25
2018-03-23,,,,,,,,53.57
2018-03-26,,,,,,,,53.77
2018-03-27,,,,,,,,53.52
2018-03-28,,,,,,,,54.09
2018-03-29,,,,,,,,54.29
2018-04-02,,,,,,,,53.33
2018-04-03,,,,,,,,53.84
2018-04-04,,,,,,,,54.56
2018-04-05,,,,,,,,55.26
2018-04-06,,,,,,,,54.59
2018-04-09,,,,,,,,55.12
2018-04-10,,,,,,,,55.54
2018-04-11,,,,,,,,55.37
2018-04-12,,,,,,,,55.5
2018-04-13,,,,,,,,55.49
2018-04-16,,,,,,,,55.9
2018-04-17,,,,,,,,56.07
2018-04-18,,,,,,,,55.43
2018-04-19,,,,,,,,55.38
2018-04-20,,,,,,,,54.69
2018-04-23,,,,,,,,54.84
2018-04-24,,,,,,,,54.43
2018-04-25,,,,,,,,54.68
2018-04-26,,,,,,,,55.56
2018-04-27,,,,,,,,55.99
2018-04-30,,,,,,,,56.17
2018-05-01,,,,,,,,55.31
2018-05-02,,,,,,,,53.98
2018-05-03,,,,,,,,54.89
2018-05-04,,,,,,,,55.7
2018-05-07,,,,,,,,55.62
2018-05-08,,,,,,,,55.47
2018-05-09,,,,,,,,56.75
2018-05-10,,,,,,,,57.36
2018-05-11,,,,,,,,56.86
2018-05-14,,,,,,,,57.16
2018-05-15,,,,,,,,57.75
2018-05-16,,,,,,,,58.21
2018-05-17,,,,,,,,58.76
2018-05-18,,,,,,,,59.01
2018-05-21,,,,,,,,58.93
2018-05-22,,,,,,,,58.62
2018-05-23,,,,,,,,58.46
2018-05-24,,,,,,,,58.49
2018-05-25,,,,,,,,57.2
2018-05-29,,,,,,,,56.63
2018-05-30,,,,,,,,57.39
2018-05-31,,,,,,,,56.64
2018-06-01,,,,,,,,55.86
2018-06-04,,,,,,,,56.0
2018-06-05,,,,,,,,55.84
2018-06-06,,,,,,,,52.96
2018-06-07,,,,,,,,51.43
2018-06-08,,,,,,,,52.75
2018-06-11,,,,,,,,52.23
2018-06-12,,,,,,,,52.62
2018-06-13,,,,,,,,52.35
2018-06-14,,,,,,,,52.76
2018-06-15,,,,,,,,53.26
2018-06-18,,,,,,,,53.08
2018-06-19,,,,,,,,52.6
2018-06-20,,,,,,,,51.1
2018-06-21,,,,,,,,50.04
2018-06-22,,,,,,,,49.91
2018-06-25,,,,,,,,48.25
2018-06-26,,,,,,,,48.94
2018-06-27,,,,,,,,48.76
2018-06-28,,,,,,,,49.21
2018-06-29,,,,,,,,49.14
2018-07-02,,,,,,,,49.25
2018-07-03,,,,,,,,49.16
2018-07-05,,,,,,,,50.29
2018-07-06,,,,,,,,50.62
2018-07-09,,,,,,,,50.87
2018-07-10,,,,,,,,50.7
2018-07-11,,,,,,,,50.73
2018-07-12,,,,,,,,50.8
2018-07-13,,,,,,,,51.05
2018-07-16,,,,,,,,51.29
2018-07-17,,,,,,,,52.56
2018-07-18,,,,,,,,51.96
2018-07-19,,,,,,,,52.31
2018-07-20,,,,,,,,52.53
2018-07-23,,,,,,,,52.57
2018-07-24,,,,,,,,52.84
2018-07-25,,,,,,,,54.25
2018-07-26,,,,,,,,54.14
2018-07-27,,,,,,,,53.73
2018-07-30,,,,,,,,52.95
2018-07-31,,,,,,,,53.18
2018-08-01,,,,,,,,53.08
2018-08-02,,,,,,,,52.94
2018-08-03,,,,,,,,53.93
2018-08-06,,,,,,,,53.61
2018-08-07,,,,,,,,53.39
2018-08-08,,,,,,,,53.43
2018-08-09,,,,,,,,53.66
2018-08-10,,,,,,,,53.27
2018-08-13,,,,,,,,53.26
2018-08-14,,,,,,,,53.68
2018-08-15,,,,,,,,53.5
2018-08-16,,,,,,,,53.09
2018-08-17,,,,,,,,53.48
2018-08-20,,,,,,,,53.6
2018-08-21,,,,,,,,53.3
2018-08-22,,,,,,,,53.18
2018-08-23,,,,,,,,52.78
2018-08-24,,,,,,,,53.3
2018-08-27,,,,,,,,52.79
2018-08-28,,,,,,,,52.45
2018-08-29,,,,,,,,52.5
2018-08-30,,,,,,,,51.66
2018-08-31,,,,,,,,52.26
2018-09-04,,,,,,,,52.55
2018-09-05,,,,,,,,52.75
2018-09-06,,,,,,,,53.51
2018-09-07,,,,,,,,53.96
2018-09-10,,,,,,,,51.0
2018-09-11,,,,,,,,50.52
2018-09-12,,,,,,,,50.83
2018-09-13,,,,,,,,50.29
2018-09-14,,,,,,,,49.99
2018-09-17,,,,,,,,49.15
2018-09-18,,,,,,,,48.65
2018-09-19,,,,,,,,48.57
2018-09-20,,,,,,,,49.12
2018-09-21,,,,,,,,50.22
2018-09-24,,,,,,,,49.48
2018-09-25,,,,,,,,50.18
2018-09-26,,,,,,,,50.54
2018-09-27,,,,,,,,50.89
2018-09-28,,,,,,,,50.54
2018-10-01,,,,,,,,50.98
2018-10-02,,,,,,,,51.13
2018-10-03,,,,,,,,50.37
2018-10-04,,,,,,,,49.74
2018-10-05,,,,,,,,49.72
2018-10-08,,,,,,,,49.71
2018-10-09,,,,,,,,50.16
2018-10-10,,,,,,,,47.94
2018-10-11,,,,,,,,46.22
2018-10-12,,,,,,,,46.71
2018-10-15,,,,,,,,47.15
2018-10-16,,,,,,,,48.12
2018-10-17,,,,,,,,47.95
2018-10-18,,,,,,,,47.6
2018-10-19,,,,,,,,48.24
2018-10-22,,,,,,,,47.78
2018-10-23,,,,,,,,46.91
2018-10-24,,,,,,,,46.64
2018-10-25,,,,,,,,46.9
2018-10-26,,,,,,,,46.62
2018-10-29,,,,,,,,46.34
2018-10-30,,,,,,,,46.25
2018-10-31,,,,,,,,46.62
2018-11-01,,,,,,,,47.18
2018-11-02,,,,,,,,47.48
2018-11-05,,,,,,,,47.77
2018-11-06,,,,,,,,48.45
2018-11-07,,,,,,,,49.17
2018-11-08,,,,,,,,48.77
2018-11-09,,,,,,,,48.79
2018-11-12,,,,,,,,48.36
2018-11-13,,,,,,,,47.76
2018-11-14,,,,,,,,47.28
2018-11-15,,,,,,,,47.68
2018-11-16,,,,,,,,48.62
2018-11-19,,,,,,,,47.59
2018-11-20,,,,,,,,46.95
2018-11-21,,,,,,,,46.44
2018-11-23,,,,,,,,46.86
2018-11-26,,,,,,,,46.57
2018-11-27,,,,,,,,47.33
2018-11-28,,,,,,,,48.32
2018-11-29,,,,,,,,48.35
2018-11-30,,,,,,,,47.71
2018-12-03,,,,,,,,48.49
2018-12-04,,,,,,,,47.36
2018-12-06,,,,,,,,46.45
2018-12-07,,,,,,,,46.22
2018-12-10,,,,,,,,46.13
2018-12-11,,,,,,,,46.62
2018-12-12,,,,,,,,46.76
2018-12-13,,,,,,,,47.22
2018-12-14,,,,,,,,47.17
2018-12-17,,,,,,,,46.27
2018-12-18,,,,,,,,46.19
2018-12-19,,,,,,,,46.08
2018-12-20,,,,,,,,45.74
2018-12-21,,,,,,,,45.99
2018-12-24,,,,,,,,45.7
2018-12-26,,,,,,,,46.12
2018-12-27,,,,,,,,46.48
2018-12-28,,,,,,,,47.23
2018-12-31,,,,,,,,47.48
2019-01-02,,,,,,,,46.27
2019-01-03,,,,,,,,45.13
2019-01-04,,,,,,,,46.79
2019-01-07,,,,,,,,46.84
2019-01-08,,,,,,,,46.95
2019-01-09,,,,,,,,46.53
2019-01-10,,,,,,,,46.77
2019-01-11,,,,,,,,46.61
2019-01-14,,,,,,,,45.6
2019-01-15,,,,,,,,45.97
2019-01-16,,,,,,,,45.38
2019-01-17,,,,,,,,45.38
2019-01-18,,,,,,,,45.7
2019-01-22,,,,,,,,45.57
2019-01-23,,,,,,,,46.27
2019-01-24,,,,,,,,45.66
2019-01-25,,,,,,,,45.62
2019-01-28,,,,,,,,45.28
2019-01-29,,,,,,,,45.74
2019-01-30,,,,,,,,46.34
2019-01-31,,,,,,,,46.97
2019-02-01,,,,,,,,47.25
2019-02-04,,,,,,,,47.28
2019-02-05,,,,,,,,47.58
2019-02-06,,,,,,,,47.54
2019-02-07,,,,,,,,47.94
2019-02-08,,,,,,,,47.97
2019-02-11,,,,,,,,48.22
2019-02-12,,,,,,,,48.3
2019-02-13,,,,,,,,48.6
2019-02-14,,,,,,,,48.12
2019-02-15,,,,,,,,48.69
2019-02-19,,,,,,,,48.47
2019-02-20,,,,,,,,48.38
2019-02-21,,,,,,,,48.27
2019-02-22,,,,,,,,48.66
2019-02-25,,,,,,,,48.63
2019-02-26,,,,,,,,49.22
2019-02-27,,,,,,,,49.0
2019-02-28,,,,,,,,49.26
2019-03-01,,,,,,,,49.7
2019-03-04,,,,,,,,50.69
2019-03-05,,,,,,,,51.37
2019-03-06,,,,,,,,48.38
2019-03-07,,,,,,,,49.87
2019-03-08,,,,,,,,49.79
2019-03-11,,,,,,,,49.91
2019-03-12,,,,,,,,50.4
2019-03-13,,,,,,,,50.31
2019-03-14,,,,,,,,50.16
2019-03-15,,,,,,,,50.51
2019-03-18,,,,,,,,50.91
2019-03-19,,,,,,,,51.25
2019-03-20,,,,,,,,50.77
2019-03-21,,,,,,,,51.21
2019-03-22,,,,,,,,51.67
2019-03-25,,,,,,,,52.22
2019-03-26,,,,,,,,52.73
2019-03-27,,,,,,,,52.5
2019-03-28,,,,,,,,52.69
2019-03-29,,,,,,,,52.69
2019-04-01,,,,,,,,53.4
2019-04-02,,,,,,,,53.0
2019-04-03,,,,,,,,52.6
2019-04-04,,,,,,,,52.88
2019-04-05,,,,,,,,53.18
2019-04-08,,,,,,,,52.98
2019-04-09,,,,,,,,52.79
2019-04-10,,,,,,,,52.91
2019-04-11,,,,,,,,53.05
2019-04-12,,,,,,,,53.22
2019-04-15,,,,,,,,53.69
2019-04-16,,,,,,,,52.81
2019-04-17,,,,,,,,52.88
2019-04-18,,,,,,,,52.93
2019-04-22,,,,,,,,52.83
2019-04-23,,,,,,,,52.96
2019-04-24,,,,,,,,53.21
2019-04-25,,,,,,,,52.59
2019-04-26,,,,,,,,53.42
2019-04-29,,,,,,,,53.25
2019-04-30,,,,,,,,53.12
2019-05-01,,,,,,,,52.57
2019-05-02,,,,,,,,51.9
2019-05-03,,,,,,,,53.08
2019-05-06,,,,,,,,52.6
2019-05-07,,,,,,,,52.35
2019-05-08,,,,,,,,52.81
2019-05-09,,,,,,,,52.3
2019-05-10,,,,,,,,51.65
2019-05-13,,,,,,,,50.71
2019-05-14,,,,,,,,51.67
2019-05-15,,,,,,,,51.81
2019-05-16,,,,,,,,52.24
2019-05-17,,,,,,,,52.28
2019-05-20,,,,,,,,51.9
2019-05-21,,,,,,,,52.47
2019-05-22,,,,,,,,52.77
2019-05-23,,,,,,,,52.09
2019-05-24,,,,,,,,52.31
2019-05-28,,,,,,,,51.41
2019-05-29,,,,,,,,50.83
